id,target
1113,7.9436927
1115,7.8973074
1119,8.247319
1120,7.874144
1123,8.466337
1131,8.461257
1132,8.214176
1134,8.492126
1136,8.443953
1137,8.645147
1138,8.240812
1139,8.107487
1141,8.101697
1143,7.902115
1144,7.9262147
1145,8.043776
1149,8.401527
1150,8.2770815
1153,8.333166
1155,7.999852
1160,8.529792
1163,7.74668
1165,8.288633
1166,8.258688
1169,8.448865
1172,8.34009
1173,8.252687
1175,8.27658
1177,8.296164
1182,8.350468
1184,8.0511675
1186,8.15596
1188,8.471381
1193,8.4737215
1196,8.227556
1198,8.730937
1199,7.822975
1202,8.280183
1203,8.525839
1208,8.01391
1210,8.304047
1211,8.124111
1213,8.212447
1221,8.256413
1222,8.297114
1226,8.350448
1227,8.252396
1229,8.02936
1230,8.490747
1231,8.2265215
1232,8.718885
1233,8.072736
1234,8.780446
1236,8.007611
1237,8.154739
1241,8.544534
1242,8.053023
1243,8.192993
1247,8.018755
1250,8.301272
1251,8.504926
1254,8.312311
1258,8.481742
1259,8.04974
1260,8.276145
1262,8.545262
1265,8.490055
1267,8.082409
1268,8.23418
1270,8.391649
1271,8.001608
1272,8.351705
1275,7.955415
1276,8.259767
1278,8.591124
1281,8.1982
1282,8.070887
1283,8.321687
1284,8.4686575
1286,8.323381
1288,8.594159
1291,8.486302
1293,8.61534
1294,8.203117
1295,8.113857
1299,8.243858
1301,8.215399
1302,8.206514
1303,8.179145
1306,8.075949
1308,8.280995
1310,8.41756
1311,7.8887205
1314,8.063009
1317,8.185631
1319,8.01971
1323,8.295289
1325,8.077381
1331,7.9721093
1332,8.043167
1335,8.462325
1337,7.8431435
1338,8.304722
1340,8.041117
1341,8.154604
1343,8.029955
1345,8.424172
1346,8.286796
1347,8.154341
1349,8.165378
1351,8.355291
1357,8.175192
1364,8.836351
1365,7.98894
1366,7.8333573
1369,7.991699
1371,8.429847
1373,8.157679
1382,8.410492
1385,8.324755
1386,8.124121
1389,8.21475
1392,8.222232
1394,8.177477
1398,8.180911
1400,8.084702
1401,8.513996
1403,8.336294
1405,7.9947395
1406,8.11162
1413,8.13136
1414,8.249347
1415,8.228468
1420,8.1719265
1421,8.416479
1423,7.8704667
1426,7.996418
1427,8.088142
1428,8.336199
1429,8.313414
1430,8.214087
1431,8.138444
1432,8.512829
1434,8.340089
1435,8.195503
1436,8.363154
1439,8.387484
1443,8.606375
1444,8.02943
1445,8.28759
1447,8.053938
1450,7.8094206
1451,7.998613
1452,8.650031
1453,8.646443
1454,8.284172
1455,8.537791
1457,8.320364
1459,8.075649
1466,8.213617
1467,8.286486
1468,8.512259
1469,8.560316
1472,8.160636
1475,8.375647
1476,8.055834
1477,7.974927
1483,8.158815
1484,8.200773
1485,8.400197
1488,8.064007
1491,8.525722
1494,8.114818
1498,8.115774
1502,8.008761
1503,8.175513
1506,8.1552
1509,8.379271
1511,8.075783
1516,8.499915
1518,8.228796
1519,8.061724
1523,8.102775
1526,8.1765375
1532,8.354527
1535,7.985116
1538,8.250391
1539,7.916509
1541,8.464521
1543,8.060426
1544,8.384333
1546,8.137688
1547,8.15048
1548,8.2068
1555,8.177732
1556,8.354136
1558,8.695709
1559,8.322586
1561,8.364861
1562,8.398367
1564,8.163431
1567,8.096875
1568,7.961095
1569,8.487555
1575,8.480442
1576,8.01727
1578,8.163143
1583,8.414826
1584,8.310256
1587,8.534189
1595,8.364205
1596,8.306766
1597,8.454339
1601,8.25632
1604,8.2957735
1611,8.049592
1613,8.177809
1615,8.110968
1616,8.397234
1620,8.456495
1622,8.019867
1626,8.175645
1628,8.233829
1629,8.253142
1633,7.8771386
1635,8.176664
1636,8.363657
1637,8.096815
1640,8.430445
1642,7.895982
1643,8.260921
1644,8.004656
1646,8.101873
1647,8.169307
1648,8.243692
1654,8.113042
1657,8.195627
1658,8.602617
1661,8.388924
1668,8.122793
1669,8.053247
1670,8.194
1672,8.412154
1675,8.6265135
1676,8.369406
1678,8.443371
1679,8.105355
1684,8.000319
1686,8.636876
1691,8.261112
1692,7.9957657
1697,7.9673448
1699,8.34123
1700,8.256891
1703,8.47821
1704,7.9316072
1707,7.73638
1708,8.392887
1711,8.063944
1713,8.305098
1714,8.108007
1717,8.295258
1721,8.486777
1723,7.931881
1724,8.623568
1727,7.9690003
1728,8.1761265
1731,8.150255
1735,8.334414
1736,8.244854
1738,8.264007
1740,8.39651
1741,8.160333
1743,8.170851
1744,8.302449
1745,7.7514887
1746,8.188606
1747,8.634283
1750,8.150698
1753,8.348622
1760,7.855418
1762,8.15626
1763,8.505327
1764,8.270727
1766,8.689569
1767,8.026471
1769,8.10013
1770,8.292894
1773,8.166951
1775,8.007108
1779,8.348785
1785,8.490082
1786,8.059228
1787,8.18701
1791,8.567784
1794,8.183269
1795,8.048178
1801,8.013314
1805,8.39905
1811,8.1765785
1815,8.439389
1816,8.582891
1820,8.198198
1822,8.436515
1823,8.42028
1824,8.183996
1825,8.241706
1826,8.145142
1829,8.042834
1831,8.193093
1834,8.251265
1835,8.213739
1837,7.674342
1839,8.408545
1850,8.180971
1851,8.578352
1852,8.612203
1853,8.434405
1854,8.699083
1855,8.107321
1857,8.338283
1859,8.2015295
1860,8.3334675
1861,8.297492
1864,8.080675
1865,8.080627
1867,8.068838
1871,8.372181
1872,7.8553963
1873,8.30465
1875,7.7900534
1876,8.010755
1880,7.7239046
1882,8.264643
1883,8.366596
1885,8.510837
1888,8.182859
1894,8.318363
1902,8.163107
1903,8.26708
1908,8.215378
1910,8.570604
1915,7.922717
1921,8.410509
1923,8.088211
1929,8.367319
1930,8.224817
1932,8.512458
1935,8.0318985
1936,8.310167
1937,8.214087
1938,8.310755
1939,8.332577
1945,8.049869
1947,8.192647
1950,8.285471
1952,8.274151
1955,8.31482
1962,8.211546
1963,8.109525
1964,8.213278
1967,8.282682
1968,8.350466
1969,8.472091
1972,8.417849
1974,8.402619
1977,8.3174715
1978,8.307092
1979,8.317858
1982,8.387503
1984,8.100925
1985,8.454514
1988,8.284824
1989,8.29589
1992,8.306948
1994,8.38316
1995,8.196086
1996,8.241212
2001,7.895327
2003,8.040623
2007,8.755841
2008,8.313008
2010,8.280455
2011,8.3565445
2012,8.373745
2014,8.200619
2015,8.15993
2017,7.7710724
2018,8.226959
2020,8.276601
2023,8.325933
2024,8.575598
2025,8.1695385
2028,8.46961
2029,8.384894
2033,8.190854
2034,8.332083
2035,8.28085
2036,7.974766
2037,8.090851
2038,8.136016
2039,8.383965
2045,8.558886
2046,8.125505
2052,8.49014
2059,8.307905
2063,8.010271
2064,8.2498
2065,7.863954
2066,8.10779
2069,8.378646
2078,8.507823
2082,8.2955885
2086,8.38723
2090,8.397838
2095,7.939637
2097,8.613229
2100,8.38602
2101,8.111623
2103,8.442389
2104,8.559408
2105,8.289057
2107,8.388638
2108,8.336824
2109,8.151938
2111,7.84234
2112,8.140769
2114,7.678689
2115,8.375016
2116,8.248598
2117,8.793554
2118,8.216443
2119,8.195317
2120,8.191396
2121,8.0933695
2122,8.1929655
2123,8.282547
2124,8.432867
2126,8.345076
2129,8.291277
2130,8.375112
2131,8.355942
2134,8.429049
2136,8.352855
2137,8.003369
2141,8.020495
2142,8.167144
2148,8.123369
2150,8.314619
2153,8.203349
2154,8.549841
2155,8.704449
2156,8.081589
2158,8.219294
2159,7.9632387
2164,8.073675
2165,8.198431
2166,8.547926
2170,8.252672
2174,8.323015
2175,8.371582
2178,7.876729
2179,8.301829
2184,8.135386
2185,8.2118435
2186,8.325662
2190,8.174667
2195,7.9578886
2196,8.588002
2197,8.06204
2198,8.420687
2199,8.342418
2201,8.149366
2203,8.467693
2204,7.3507195
2205,8.114163
2206,8.244049
2211,8.423246
2214,8.157789
2216,8.480296
2217,8.26594
2218,7.8503838
2219,8.622161
2220,8.123926
2221,8.401544
2222,8.140584
2224,8.306095
2227,8.302346
2231,8.215009
2236,8.128858
2237,8.267313
2238,8.108465
2240,8.351217
2242,8.0610075
2246,8.197377
2248,8.236187
2253,8.565023
2254,8.010164
2256,8.292246
2260,8.510151
2264,7.8917933
2267,8.054978
2269,8.388675
2270,8.401532
2271,7.817234
2276,8.1075115
2280,8.576338
2281,8.184953
2284,8.041859
2286,7.962536
2288,8.346102
2289,8.295288
2295,8.641477
2302,8.093007
2307,7.9273553
2308,8.185429
2309,8.334832
2310,8.38991
2312,8.531999
2316,8.06736
2321,8.328549
2323,8.217463
2326,8.130625
2327,8.16365
2329,8.351716
2330,8.446701
2331,8.394892
2334,8.619944
2337,8.331056
2338,8.412306
2342,8.360903
2346,8.388065
2350,7.861552
2351,8.335852
2355,7.8776197
2356,7.8692894
2357,8.390724
2359,8.329905
2361,7.83525
2365,8.489349
2369,8.41001
2372,7.9367476
2377,8.242303
2379,8.554705
2380,8.454306
2381,8.216429
2383,8.010439
2388,8.178963
2389,8.561411
2390,8.134001
2392,8.368271
2393,8.258162
2396,7.937032
2398,8.417499
2399,8.354469
2400,8.153092
2402,8.180516
2404,8.30424
2406,8.437349
2410,8.466428
2413,8.106824
2417,8.043617
2420,8.261191
2421,8.246539
2425,8.264792
2434,8.363504
2435,8.442507
2438,8.368724
2439,8.445066
2443,8.232132
2445,7.9779944
2446,8.42692
2448,8.525228
2451,8.397443
2452,7.962448
2453,7.6969824
2455,8.481879
2457,8.134601
2458,8.107178
2460,8.746909
2462,8.110671
2464,8.738666
2465,8.140218
2470,8.265869
2475,8.367115
2476,8.277842
2478,8.597045
2485,8.022124
2486,7.959012
2487,8.480158
2489,8.261465
2493,7.9606028
2494,8.643283
2497,8.129193
2499,8.333632
2500,8.425394
2505,8.336611
2506,8.449228
2511,7.9229517
2514,8.08382
2515,8.218834
2518,8.399452
2523,7.8473763
2524,8.325717
2526,8.3958
2529,8.527994
2533,8.146223
2537,8.30127
2538,7.776944
2540,7.9583178
2542,8.363879
2544,8.253214
2545,8.410429
2547,8.304724
2550,8.374445
2551,8.178032
2555,7.8006196
2558,8.2802305
2559,8.242899
2560,7.9561644
2563,8.186388
2572,8.257784
2573,8.178841
2574,8.471512
2575,8.353884
2576,8.177977
2578,8.109929
2579,7.998197
2584,8.317687
2585,8.366097
2587,7.98601
2589,8.170454
2594,7.927104
2595,8.384422
2597,8.050542
2598,8.445394
2602,8.021373
2603,8.347799
2604,8.280272
2606,8.329077
2607,8.512859
2608,8.175108
2610,8.560579
2611,8.328475
2614,8.451708
2617,8.562634
2620,7.990718
2624,8.328341
2625,8.283572
2626,8.18473
2627,8.117253
2629,7.889374
2630,8.543954
2632,8.531671
2638,8.424131
2639,8.2966385
2648,8.401425
2649,8.422137
2655,8.535733
2656,8.189147
2657,8.230164
2659,8.950906
2660,8.398686
2661,8.244971
2663,8.427031
2665,8.478654
2668,8.126538
2670,8.393156
2674,8.1273365
2675,8.206219
2680,7.9869576
2682,8.24938
2683,8.4346285
2684,8.293506
2687,8.239355
2688,8.613336
2689,8.06235
2690,7.913256
2691,8.4933815
2693,8.45282
2694,8.01813
2699,7.966731
2702,8.5148535
2703,8.305173
2709,8.597553
2716,8.26344
2717,8.015818
2719,8.184248
2721,8.45376
2722,8.421286
2732,7.9671655
2735,7.9679403
2739,7.6845245
2743,7.7387757
2744,8.251491
2747,8.4122505
2748,8.110449
2750,7.9633536
2752,8.380275
2753,8.231278
2755,8.610823
2756,8.048965
2759,8.255683
2761,8.53573
2762,8.102575
2763,8.097785
2764,8.213636
2770,8.392074
2771,8.034982
2772,8.419249
2773,8.157461
2775,8.164129
2780,8.2022505
2782,7.754206
2783,7.895138
2789,8.327547
2796,8.5476885
2798,8.303915
2799,8.231302
2800,8.528914
2806,8.107311
2807,8.043447
2814,8.023521
2817,8.36611
2818,8.452798
2820,8.450877
2821,8.091596
2822,7.874273
2826,8.367971
2827,8.079908
2828,8.296455
2830,8.422735
2831,8.283134
2832,8.521411
2841,8.490015
2842,7.8361244
2848,8.297387
2849,7.980405
2851,8.4487705
2852,8.196485
2853,8.018026
2854,7.4918914
2860,7.9290566
2862,8.29113
2865,8.332024
2866,8.0879545
2867,8.315734
2870,8.284851
2875,8.407457
2877,8.355272
2878,7.827775
2879,8.296479
2882,8.515269
2883,8.2338505
2884,8.564708
2885,8.530586
2886,8.485252
2887,8.1583
2889,8.290056
2890,8.311865
2895,7.9784803
2896,8.084192
2897,8.129868
2899,8.106485
2902,8.29093
2908,8.098021
2914,8.226373
2916,8.07102
2917,8.387135
2918,8.175973
2920,8.262518
2922,8.274739
2925,8.492338
2928,7.999533
2929,8.115843
2932,7.9129996
2933,8.0279255
2934,8.121185
2935,8.446043
2936,8.076836
2937,8.327141
2939,8.27783
2943,8.664468
2946,8.374414
2949,7.920092
2950,8.106312
2951,8.401532
2953,8.281555
2959,7.956805
2963,8.230642
2967,8.116034
2970,8.249684
2974,8.155791
2977,8.248351
2980,8.151763
2981,8.193479
2986,8.093588
2987,8.296934
2988,8.592239
2991,8.11467
2993,8.342279
2994,8.286791
2995,8.253252
2996,8.387621
3001,7.9588547
3003,7.998291
3005,8.1287155
3008,8.324714
3009,8.200818
3010,8.095391
3011,8.201068
3012,8.253726
3017,8.336914
3020,7.948358
3021,8.108689
3022,8.211799
3027,8.217696
3030,8.207018
3031,8.726096
3032,8.528472
3033,8.368712
3035,8.324974
3038,8.545964
3040,8.034527
3043,8.25533
3045,8.387533
3046,8.249773
3057,7.9726057
3058,8.3927555
3059,8.25522
3061,8.10195
3062,8.164323
3063,8.151543
3064,8.00693
3067,8.184004
3068,7.8278036
3070,7.924801
3074,8.1342125
3076,8.378753
3077,8.262056
3078,8.320992
3079,8.003172
3082,8.253897
3083,8.195071
3084,8.023146
3088,8.451086
3089,7.85127
3090,8.160002
3091,8.489403
3092,8.175748
3093,8.053282
3097,8.283285
3098,8.38843
3099,8.462767
3104,8.16274
3105,8.481672
3106,8.333395
3108,8.455698
3110,8.277004
3112,8.188128
3113,8.333664
3114,8.009226
3117,7.9645295
3118,8.321042
3122,8.324499
3124,8.157376
3126,8.220769
3129,8.105372
3131,8.320889
3133,8.225942
3135,8.470232
3138,8.453257
3140,8.01162
3146,8.324503
3152,8.022189
3156,8.380757
3157,8.008046
3158,8.512944
3159,8.145472
3160,8.323644
3164,8.377754
3172,8.190726
3174,8.45325
3175,8.3081875
3177,7.9813375
3183,8.363413
3190,8.109385
3192,8.28985
3195,8.648301
3196,8.52053
3203,8.376059
3208,8.311851
3209,8.0720625
3210,8.34696
3211,8.212612
3215,8.467325
3216,8.280676
3218,8.488343
3220,8.579613
3224,8.605909
3231,8.302274
3234,8.311979
3235,8.48729
3236,8.340815
3237,8.35535
3239,8.027748
3242,8.243226
3245,8.054182
3251,8.279419
3254,8.16344
3256,7.9981933
3258,8.262281
3260,8.222034
3267,8.633528
3268,8.208244
3270,8.102891
3272,8.608164
3273,7.8789344
3274,8.072317
3276,7.9004135
3277,7.9181647
3279,7.8799067
3280,8.435254
3282,8.083438
3283,8.415495
3286,8.23226
3288,7.9850173
3290,8.2008505
3296,8.443636
3298,8.360303
3301,8.239454
3302,7.8874884
3304,8.352244
3305,8.041649
3309,8.105719
3311,8.491392
3316,8.146675
3317,8.047282
3318,8.39114
3328,8.424557
3330,7.821869
3331,8.430875
3332,8.466761
3334,8.317267
3337,7.9000945
3338,8.022194
3343,8.281506
3346,8.234338
3353,8.403481
3354,7.988265
3360,8.255879
3366,8.063893
3367,8.304212
3370,8.105963
3371,8.210669
3372,8.081096
3374,8.469569
3376,8.185572
3378,8.322994
3379,8.288534
3382,8.3998165
3383,8.030999
3385,8.524487
3386,8.075512
3396,8.283266
3400,8.204294
3401,8.182413
3403,8.373686
3408,8.5113325
3412,8.555231
3415,8.705328
3416,8.369133
3420,8.2132435
3422,8.109397
3424,7.889126
3427,8.341844
3428,8.331378
3430,8.181608
3431,8.434481
3432,8.323771
3440,8.267885
3441,8.145655
3442,8.539452
3444,8.044568
3445,8.20744
3446,8.174948
3449,8.290789
3453,8.561945
3454,8.603999
3459,8.423811
3462,7.7628984
3463,8.641342
3464,8.189411
3465,8.308899
3469,7.8460503
3470,8.191667
3471,8.34715
3472,8.467833
3476,8.224164
3477,8.174167
3479,8.198842
3493,8.073847
3494,8.159296
3496,8.63088
3497,8.042585
3498,8.221938
3502,8.353651
3505,8.201488
3506,8.28153
3508,7.547145
3512,8.551807
3513,8.2300005
3514,8.083913
3518,8.359766
3520,8.065895
3524,8.665718
3525,8.201154
3529,7.936068
3530,8.024642
3532,8.367082
3535,8.261069
3539,8.434077
3540,8.371494
3543,8.197637
3547,8.709364
3548,8.131311
3549,8.435003
3558,7.9812994
3561,8.227212
3562,8.042834
3565,8.53569
3568,8.476792
3570,8.094279
3581,8.162035
3585,7.8070793
3586,7.8691993
3589,8.380038
3591,8.316984
3592,8.4423485
3598,7.838643
3602,8.147902
3603,7.782196
3606,8.105138
3610,8.091623
3611,7.7895455
3612,8.363478
3614,8.416257
3619,8.375924
3620,8.072945
3622,8.45521
3624,8.167149
3628,8.1569
3630,8.231073
3639,8.385778
3642,8.636476
3649,8.168911
3650,8.482424
3651,8.4133215
3652,8.086615
3654,8.161515
3657,8.226545
3661,8.304706
3662,7.823752
3664,8.418983
3670,8.238806
3673,8.321098
3677,8.3624
3678,8.4144125
3679,8.344574
3682,8.386281
3683,8.153972
3686,8.27677
3687,8.681753
3690,8.217722
3692,8.134406
3694,8.097449
3697,7.814219
3698,8.155321
3701,8.331765
3702,8.399488
3703,8.302774
3709,8.560589
3712,8.09512
3717,8.643349
3722,8.206808
3726,8.388373
3731,8.472472
3735,8.274213
3736,8.526754
3737,8.3725
3740,8.661818
3741,8.618041
3742,8.008996
3743,8.302776
3746,8.037931
3749,8.517326
3750,8.185213
3754,8.377402
3758,8.239756
3759,8.268152
3760,8.304848
3766,8.103209
3767,7.9529815
3768,8.480266
3775,7.990959
3777,7.9097114
3778,8.293435
3779,8.353541
3787,7.8820305
3788,7.9031014
3789,8.23554
3791,8.473416
3792,7.6106744
3793,7.97458
3799,8.381228
3800,8.058783
3804,8.107197
3805,8.2145195
3809,8.345565
3812,8.208095
3813,8.936744
3815,7.726803
3816,8.181824
3817,8.37064
3818,8.489935
3820,8.37453
3822,8.120296
3830,8.000299
3832,8.304104
3834,7.9059114
3835,8.367506
3837,8.181817
3838,8.660688
3840,8.0124
3845,8.232406
3847,8.045546
3848,8.113436
3849,8.512621
3850,8.294286
3851,8.558153
3854,8.336883
3856,8.06476
3858,8.435977
3859,8.483324
3860,8.080761
3861,8.136724
3862,8.502228
3864,8.156072
3865,8.732778
3866,8.431424
3869,8.179165
3872,8.176542
3874,8.192308
3876,8.364983
3879,8.244612
3880,8.362284
3882,8.420219
3883,8.415399
3884,8.21945
3890,8.219184
3892,8.372762
3897,8.453112
3899,7.914506
3903,8.348929
3906,8.410886
3911,8.237715
3915,8.081564
3916,8.068601
3918,8.380331
3919,8.340183
3922,8.386368
3926,8.082005
3930,8.178911
3937,8.074585
3940,8.24801
3943,7.9205246
3956,8.028149
3957,8.263287
3961,8.447069
3962,8.276768
3964,8.337319
3967,8.22905
3969,8.137352
3970,8.340811
3972,8.219904
3975,8.289446
3980,7.8817506
3981,8.073638
3982,8.190303
3983,8.345112
3988,8.053981
3989,8.328744
3994,8.473506
4002,7.943614
4003,8.360215
4004,8.287649
4006,8.225662
4009,8.23964
4011,8.099703
4012,8.52843
4015,8.296316
4016,8.366161
4018,7.81027
4021,8.031839
4023,8.070776
4024,8.3774395
4026,8.2016
4027,8.029954
4028,8.566082
4029,8.183577
4032,8.112778
4033,8.249379
4036,8.617182
4038,8.40568
4040,8.3273535
4042,8.101389
4043,8.09214
4045,8.262189
4048,8.299784
4050,8.435067
4051,8.209498
4056,8.198068
4060,8.361114
4066,7.986665
4068,8.414966
4070,8.547239
4071,8.357611
4072,8.345989
4073,8.081518
4074,8.4207115
4076,8.410246
4077,8.554958
4078,8.591967
4083,8.44589
4086,8.294846
4088,8.087042
4090,8.205238
4091,8.301973
4094,8.439301
4095,8.1786785
4100,8.25186
4101,8.184806
4102,8.28068
4105,7.9984207
4107,8.1606045
4109,8.124309
4110,8.377374
4111,8.216587
4112,8.270707
4114,8.227087
4116,8.35984
4117,8.276705
4118,8.680126
4119,8.069963
4123,8.292262
4125,8.314644
4131,8.2400875
4134,8.225328
4138,8.309071
4139,7.8333883
4142,7.920102
4147,8.381304
4149,7.9998145
4150,8.507533
4151,8.350008
4152,8.304603
4156,8.164731
4158,8.574436
4160,8.292325
4166,8.450306
4167,8.355963
4168,8.304555
4170,8.441832
4177,8.419909
4178,8.050625
4181,8.17358
4185,8.197115
4187,8.046264
4188,8.153486
4194,8.013533
4195,7.886155
4198,8.5605345
4200,8.111837
4202,8.28355
4205,8.1051
4208,8.247969
4209,8.228037
4210,8.156224
4211,8.31867
4212,8.362082
4218,8.181532
4220,8.306122
4224,8.041245
4226,8.235913
4229,8.326641
4231,8.220774
4236,8.249781
4238,8.498907
4239,8.274449
4240,8.328598
4242,7.92406
4244,8.325049
4252,8.319232
4258,8.282503
4259,7.8868957
4261,8.284551
4263,8.335106
4265,8.285656
4269,8.343379
4271,8.16701
4272,8.319336
4277,8.529749
4279,8.632228
4281,8.469809
4282,7.956895
4283,8.555662
